,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40534,55,services,married,secondary,no,0,no,no,cellular,8,jul,106,1,-1,0,unknown,no
40536,43,technician,married,secondary,no,0,no,no,cellular,8,jul,74,1,-1,0,unknown,no
40550,48,admin,single,secondary,no,0,yes,yes,cellular,8,jul,72,1,-1,0,unknown,no
40575,31,unknown,married,secondary,no,3,no,no,cellular,20,jul,91,2,-1,0,unknown,no
40585,55,technician,married,secondary,no,0,no,no,cellular,27,jul,506,2,-1,0,unknown,no
40593,49,technician,married,tertiary,no,0,no,yes,cellular,28,jul,67,5,252,1,failure,no
40601,62,retired,married,secondary,no,3,no,no,cellular,4,aug,151,1,-1,0,unknown,no
40641,66,retired,married,tertiary,no,0,no,no,cellular,5,aug,177,1,-1,0,unknown,no
40654,37,management,divorced,tertiary,no,0,yes,no,cellular,6,aug,99,5,-1,0,unknown,no
40668,57,services,single,secondary,no,0,no,no,cellular,6,aug,355,1,-1,0,unknown,yes
40670,40,management,married,tertiary,no,0,no,no,cellular,6,aug,131,2,98,6,success,yes
40672,53,admin,divorced,secondary,no,0,yes,yes,cellular,6,aug,1452,1,98,2,failure,yes
40673,44,admin,married,secondary,no,0,yes,no,cellular,6,aug,142,1,260,1,other,no
40681,66,retired,married,tertiary,no,3,no,no,cellular,6,aug,550,1,-1,0,unknown,yes
40691,59,housemaid,married,secondary,no,0,no,no,telephone,7,aug,107,2,63,1,failure,no
40718,34,management,married,tertiary,no,0,yes,no,cellular,7,aug,262,1,99,2,success,yes
40720,26,management,single,tertiary,no,0,no,no,cellular,7,aug,125,1,-1,0,unknown,no
40734,23,student,single,secondary,no,0,no,no,cellular,7,aug,217,1,99,7,success,yes
40739,47,housemaid,married,primary,no,0,no,no,cellular,10,aug,1225,2,-1,0,unknown,no
40746,46,admin,married,secondary,no,0,no,yes,cellular,10,aug,225,1,-1,0,unknown,no
40748,65,unemployed,married,tertiary,no,0,no,no,cellular,10,aug,465,1,-1,0,unknown,no
40771,50,management,married,tertiary,no,0,no,no,cellular,10,aug,232,3,130,3,other,no
40772,32,technician,divorced,secondary,no,0,yes,no,cellular,10,aug,540,2,-1,0,unknown,no
40778,26,student,single,tertiary,no,2,no,no,cellular,10,aug,121,1,102,2,failure,no
40780,44,management,divorced,tertiary,no,0,no,no,cellular,10,aug,71,1,-1,0,unknown,no
40781,23,student,single,tertiary,no,0,no,no,cellular,10,aug,213,1,-1,0,unknown,yes
40848,40,blue-collar,divorced,secondary,no,0,no,no,cellular,12,aug,266,2,-1,0,unknown,no
40852,66,entrepreneur,married,primary,no,0,no,no,telephone,12,aug,701,1,-1,0,unknown,no
40867,28,technician,single,tertiary,no,0,yes,no,cellular,12,aug,150,1,79,3,success,no
40886,61,management,single,tertiary,no,2,no,no,cellular,12,aug,131,1,114,3,failure,yes
40919,46,technician,married,secondary,no,0,no,no,cellular,12,aug,107,1,104,3,success,no
40949,38,blue-collar,single,secondary,no,0,no,no,cellular,13,aug,255,2,105,1,failure,no
40950,47,services,married,secondary,no,4,no,no,cellular,13,aug,73,2,105,6,success,no
40955,58,blue-collar,married,primary,no,0,no,no,telephone,13,aug,181,1,-1,0,unknown,no
40960,32,admin,single,secondary,no,5,yes,yes,cellular,13,aug,200,1,127,1,failure,no
40973,67,technician,married,secondary,no,0,no,no,cellular,13,aug,1152,2,188,1,success,no
40991,24,student,single,secondary,no,0,no,no,cellular,13,aug,74,2,-1,0,unknown,no
41011,45,technician,married,secondary,no,0,no,no,telephone,13,aug,99,1,-1,0,unknown,no
41018,50,housemaid,divorced,secondary,no,0,no,no,telephone,13,aug,43,1,105,2,failure,no
41032,49,management,married,tertiary,no,1,no,no,telephone,13,aug,640,2,101,4,success,yes
41091,54,technician,married,secondary,no,0,no,no,telephone,14,aug,159,2,106,6,success,no
41097,55,entrepreneur,married,tertiary,no,0,no,no,cellular,17,aug,116,1,-1,0,unknown,no
41109,26,student,single,secondary,no,0,no,no,cellular,17,aug,237,1,82,2,failure,no
41139,55,technician,divorced,tertiary,no,0,no,no,cellular,18,aug,237,1,-1,0,unknown,yes
41143,34,housemaid,married,tertiary,no,0,no,no,cellular,18,aug,148,1,84,2,failure,yes
41148,34,management,single,tertiary,no,5,no,no,cellular,18,aug,370,2,-1,0,unknown,yes
41152,60,management,married,secondary,no,0,no,no,telephone,18,aug,280,3,-1,0,unknown,no
41158,58,retired,married,tertiary,no,0,no,no,cellular,19,aug,207,4,-1,0,unknown,no
41167,51,management,married,tertiary,no,0,yes,yes,cellular,19,aug,263,1,84,1,other,no
41168,59,retired,divorced,secondary,no,1,no,no,cellular,19,aug,335,1,-1,0,unknown,yes
41188,63,retired,married,primary,no,0,no,no,cellular,20,aug,110,2,-1,0,unknown,no
41193,62,self-employed,divorced,secondary,no,0,yes,no,cellular,20,aug,158,1,-1,0,unknown,yes
41200,33,admin,single,secondary,no,0,no,no,cellular,20,aug,201,2,204,2,other,no
41216,47,management,married,tertiary,no,0,no,yes,cellular,21,aug,374,1,-1,0,unknown,yes
41225,53,technician,married,tertiary,no,0,yes,no,cellular,21,aug,53,1,-1,0,unknown,no
41252,18,student,single,secondary,no,5,no,no,cellular,24,aug,143,2,-1,0,unknown,no
41259,40,management,single,tertiary,no,0,yes,no,cellular,25,aug,79,2,95,4,success,no
41273,18,student,single,unknown,no,3,no,no,cellular,25,aug,130,2,-1,0,unknown,yes
41276,69,retired,married,secondary,no,0,no,no,cellular,25,aug,412,2,-1,0,unknown,yes
41325,65,retired,divorced,tertiary,no,0,no,no,cellular,28,aug,248,1,-1,0,unknown,no
41343,38,technician,single,tertiary,no,0,no,no,cellular,28,aug,247,2,-1,0,unknown,no
41347,34,blue-collar,married,secondary,no,0,yes,no,cellular,31,aug,79,5,110,7,failure,no
41378,35,management,married,tertiary,no,4,no,no,cellular,1,sep,157,2,-1,0,unknown,no
41402,19,student,single,secondary,no,4,no,no,cellular,3,sep,114,1,-1,0,unknown,no
41408,37,admin,single,secondary,no,0,yes,yes,cellular,3,sep,144,2,463,6,failure,no
41418,62,management,married,tertiary,no,0,no,no,cellular,3,sep,299,1,-1,0,unknown,yes
41419,55,management,married,tertiary,no,0,yes,yes,cellular,3,sep,187,2,-1,0,unknown,no
41422,30,admin,single,secondary,no,0,no,no,cellular,4,sep,316,3,-1,0,unknown,yes
41424,47,management,married,tertiary,no,0,yes,no,cellular,4,sep,65,3,-1,0,unknown,no
41460,42,management,single,tertiary,no,0,no,no,cellular,7,sep,99,1,-1,0,unknown,no
41463,24,admin,single,tertiary,no,0,yes,no,cellular,7,sep,89,1,103,2,success,no
41465,52,technician,married,secondary,no,0,yes,no,cellular,7,sep,211,1,294,1,failure,yes
41484,70,retired,divorced,secondary,no,0,no,no,cellular,8,sep,206,1,-1,0,unknown,yes
41496,31,management,single,tertiary,no,0,yes,no,cellular,8,sep,76,1,-1,0,unknown,no
41504,57,admin,divorced,secondary,no,0,no,no,cellular,9,sep,121,2,-1,0,unknown,no
41511,60,retired,married,secondary,no,0,no,no,cellular,9,sep,408,1,-1,0,unknown,yes
41526,70,retired,single,primary,no,0,no,no,telephone,9,sep,145,1,-1,0,unknown,no
41535,38,management,married,tertiary,no,1,no,no,cellular,10,sep,342,2,-1,0,unknown,no
41542,38,unknown,single,tertiary,no,0,no,no,cellular,11,sep,260,3,95,3,success,yes
41556,32,management,single,tertiary,no,2,yes,no,cellular,11,sep,100,2,-1,0,unknown,yes
41563,37,management,married,tertiary,no,0,no,no,cellular,14,sep,155,1,-1,0,unknown,no
41565,28,management,married,secondary,no,3,yes,no,cellular,14,sep,112,2,24,2,other,no
41584,48,management,married,tertiary,no,2,no,no,cellular,15,sep,103,1,91,2,failure,no
41628,43,self-employed,married,secondary,no,0,no,no,cellular,25,sep,399,2,-1,0,unknown,no
41632,61,unemployed,married,primary,no,1,no,no,cellular,25,sep,85,1,-1,0,unknown,no
41639,28,student,single,tertiary,no,0,no,no,cellular,28,sep,294,2,105,7,other,yes
41644,50,technician,divorced,secondary,no,0,no,no,cellular,29,sep,159,1,120,2,failure,yes
41646,25,student,single,tertiary,no,5,no,no,cellular,29,sep,138,1,-1,0,unknown,no
41650,57,management,married,unknown,no,0,no,no,cellular,30,sep,585,1,-1,0,unknown,no
41692,34,technician,married,tertiary,no,0,no,no,cellular,6,oct,89,1,133,1,failure,no
41698,24,management,single,tertiary,no,0,no,no,cellular,6,oct,526,1,-1,0,unknown,no
41716,63,retired,married,secondary,no,0,no,no,telephone,7,oct,73,2,-1,0,unknown,no
41727,42,unemployed,married,tertiary,no,0,no,no,cellular,8,oct,113,1,-1,0,unknown,no
41730,66,retired,married,secondary,no,0,no,no,cellular,8,oct,189,1,-1,0,unknown,no
41732,53,housemaid,married,primary,no,0,no,no,cellular,8,oct,148,1,-1,0,unknown,no
41746,66,retired,single,tertiary,no,0,no,no,cellular,12,oct,79,2,-1,0,unknown,no
41765,59,unemployed,married,secondary,no,0,no,no,cellular,13,oct,78,1,216,1,failure,no
41782,61,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,210,1,182,2,success,yes
41791,62,management,married,tertiary,no,0,no,no,cellular,13,oct,78,3,-1,0,unknown,no
41813,30,admin,married,secondary,no,0,no,no,cellular,15,oct,86,1,140,3,failure,no
41816,62,retired,married,primary,no,0,no,no,telephone,15,oct,280,1,-1,0,unknown,no
41832,48,management,divorced,tertiary,no,0,no,no,cellular,15,oct,126,2,-1,0,unknown,no
41846,69,retired,married,secondary,no,0,no,no,cellular,16,oct,1580,2,-1,0,unknown,no
41864,45,blue-collar,single,secondary,no,0,yes,no,cellular,16,oct,283,1,165,3,failure,no
41865,61,management,married,tertiary,no,0,no,no,cellular,16,oct,136,2,-1,0,unknown,yes
41893,60,management,married,secondary,no,0,no,no,telephone,19,oct,1745,3,62,3,failure,no
41901,37,management,single,tertiary,no,0,no,no,cellular,20,oct,107,1,258,3,other,no
41914,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,oct,576,1,183,4,success,yes
41932,55,management,divorced,tertiary,no,0,no,no,cellular,22,oct,360,5,-1,0,unknown,yes
41944,54,admin,married,secondary,no,0,no,no,cellular,22,oct,391,2,-1,0,unknown,no
41950,55,services,married,secondary,no,0,no,no,cellular,22,oct,102,1,106,1,failure,no
41952,69,management,married,secondary,no,4,no,no,cellular,23,oct,114,4,-1,0,unknown,no
41960,39,technician,married,secondary,no,0,yes,no,cellular,23,oct,622,1,184,1,success,no
41966,37,admin,single,secondary,no,0,no,no,cellular,23,oct,93,1,-1,0,unknown,no
41972,40,admin,married,secondary,no,0,no,no,cellular,26,oct,87,2,200,2,failure,no
41977,46,admin,married,secondary,no,0,yes,no,cellular,26,oct,87,1,185,2,other,no
41989,28,technician,single,unknown,no,0,yes,no,cellular,27,oct,96,1,267,1,failure,yes
41990,38,blue-collar,single,secondary,no,0,no,no,cellular,27,oct,297,1,75,3,failure,yes
41998,55,technician,married,secondary,no,0,yes,yes,cellular,27,oct,88,1,-1,0,unknown,no
42000,59,housemaid,married,secondary,no,0,no,no,telephone,27,oct,376,1,81,3,failure,no
42002,56,management,married,secondary,no,0,no,no,cellular,27,oct,298,1,111,8,other,yes
42024,67,retired,married,primary,no,2,no,no,cellular,28,oct,1118,1,-1,0,unknown,no
42043,51,self-employed,single,secondary,no,0,no,no,cellular,29,oct,1707,2,-1,0,unknown,yes
42045,30,management,single,tertiary,no,0,no,no,cellular,29,oct,437,2,-1,0,unknown,no
42048,60,blue-collar,married,primary,no,5,no,no,cellular,29,oct,401,1,-1,0,unknown,yes
42051,45,admin,divorced,secondary,no,0,no,no,cellular,29,oct,264,1,-1,0,unknown,yes
42073,41,unemployed,married,tertiary,no,0,no,no,cellular,30,oct,373,3,-1,0,unknown,yes
42097,20,student,single,primary,no,0,no,no,cellular,2,nov,69,4,182,4,failure,no
42126,48,management,married,secondary,no,0,yes,yes,cellular,3,nov,1233,1,351,2,failure,yes
42131,55,management,single,tertiary,no,0,no,no,cellular,3,nov,222,3,187,3,failure,no
42141,62,housemaid,married,secondary,no,2,no,no,cellular,3,nov,322,1,-1,0,unknown,yes
42147,33,admin,married,secondary,no,0,no,no,cellular,4,nov,86,3,-1,0,unknown,no
42151,29,admin,single,secondary,no,2,no,no,cellular,4,nov,85,1,142,1,failure,no
42163,54,technician,married,secondary,no,0,no,no,cellular,6,nov,464,5,192,8,other,yes
42189,40,management,married,tertiary,no,0,no,no,cellular,10,nov,147,1,96,8,success,yes
42203,47,admin,married,secondary,no,0,no,no,cellular,10,nov,213,1,190,1,other,yes
42220,35,management,married,tertiary,no,0,yes,no,cellular,11,nov,229,2,96,3,success,yes
42223,28,student,single,tertiary,no,3,no,no,cellular,11,nov,135,2,148,1,other,no
42285,62,retired,divorced,tertiary,no,0,no,no,cellular,13,nov,227,2,-1,0,unknown,yes
42310,54,technician,married,secondary,no,0,no,no,telephone,16,nov,986,1,94,8,failure,no
42332,55,technician,divorced,tertiary,no,0,no,no,cellular,17,nov,134,2,91,1,success,yes
42342,37,management,married,tertiary,no,0,no,no,cellular,24,nov,187,2,-1,0,unknown,no
42353,36,admin,married,tertiary,no,0,no,no,cellular,25,nov,106,1,205,2,other,no
42380,63,unemployed,married,primary,no,0,no,no,telephone,30,nov,337,3,-1,0,unknown,no
42393,60,retired,divorced,tertiary,no,4,yes,no,cellular,2,dec,415,1,190,5,failure,yes
42425,61,management,married,tertiary,no,0,yes,yes,cellular,7,dec,85,2,-1,0,unknown,no
42431,45,technician,married,secondary,no,0,yes,no,cellular,7,dec,344,1,-1,0,unknown,yes
42450,37,admin,married,secondary,no,0,yes,no,cellular,9,dec,179,1,190,1,success,yes
42505,46,management,married,tertiary,no,0,yes,no,cellular,17,dec,155,1,199,2,failure,no
42506,47,technician,married,secondary,no,0,yes,no,cellular,17,dec,97,1,231,2,failure,no
42507,62,retired,married,tertiary,no,0,no,no,cellular,17,dec,188,2,-1,0,unknown,no
42547,30,blue-collar,married,primary,no,5,no,no,cellular,23,dec,282,1,203,1,success,yes
42618,53,admin,divorced,tertiary,no,0,yes,yes,cellular,12,jan,171,1,64,6,other,no
42625,66,retired,single,tertiary,no,0,no,no,cellular,12,jan,105,1,92,2,failure,no
42679,68,retired,married,primary,no,0,no,no,telephone,15,jan,814,1,-1,0,unknown,no
42680,37,management,married,tertiary,no,0,no,no,cellular,15,jan,426,2,196,1,other,yes
42728,33,admin,single,tertiary,no,0,no,no,cellular,26,jan,93,1,-1,0,unknown,no
42732,56,retired,married,secondary,no,0,no,no,cellular,26,jan,413,2,-1,0,unknown,no
42740,28,technician,single,unknown,no,0,yes,no,cellular,27,jan,183,1,92,2,success,no
42741,36,technician,married,tertiary,no,6,yes,no,cellular,27,jan,100,1,435,1,failure,no
42742,38,blue-collar,single,secondary,no,0,no,no,cellular,27,jan,240,1,92,4,success,no
42754,54,admin,married,secondary,no,0,no,no,cellular,27,jan,565,1,-1,0,unknown,yes
42755,39,admin,married,secondary,no,0,no,no,cellular,27,jan,366,1,436,10,failure,yes
42785,54,admin,married,secondary,no,0,no,no,cellular,28,jan,161,1,98,2,failure,yes
42789,34,admin,married,tertiary,no,0,no,no,cellular,28,jan,155,2,-1,0,unknown,yes
42810,60,blue-collar,married,primary,no,5,no,no,cellular,29,jan,533,1,92,1,success,yes
42818,20,student,single,primary,no,0,no,no,cellular,1,feb,143,5,91,8,failure,no
42855,34,technician,married,secondary,no,0,yes,no,cellular,3,feb,146,1,91,2,other,no
42868,59,housemaid,married,secondary,no,0,no,no,telephone,3,feb,722,1,99,4,failure,no
42872,32,student,single,tertiary,no,0,no,no,cellular,4,feb,233,3,276,2,failure,yes
42878,54,admin,divorced,secondary,no,0,yes,yes,cellular,4,feb,330,1,182,3,success,no
42884,33,admin,married,tertiary,no,0,yes,yes,cellular,4,feb,111,5,98,2,other,no
42886,30,student,single,secondary,no,4,no,no,cellular,4,feb,443,2,-1,0,unknown,no
42894,63,housemaid,married,secondary,no,2,no,no,cellular,4,feb,45,2,93,1,success,no
42899,39,technician,married,secondary,no,0,yes,yes,cellular,4,feb,60,1,-1,0,unknown,no
42917,43,management,married,tertiary,no,0,yes,no,cellular,5,feb,280,2,-1,0,unknown,no
42969,47,admin,married,secondary,no,0,no,yes,cellular,10,feb,86,2,93,2,other,no
42998,35,management,married,tertiary,no,0,yes,no,cellular,11,feb,391,2,92,5,success,yes
43008,49,technician,divorced,secondary,no,0,yes,no,cellular,11,feb,283,3,-1,0,unknown,no
43077,48,management,married,tertiary,no,0,no,yes,cellular,19,feb,204,4,182,1,success,yes
43082,60,retired,divorced,secondary,no,1,no,no,cellular,19,feb,302,1,184,1,success,yes
43097,60,management,married,secondary,no,0,no,no,telephone,22,feb,230,2,126,6,failure,no
43100,26,management,single,tertiary,no,0,no,no,cellular,23,feb,176,1,-1,0,unknown,no
43111,40,management,single,tertiary,no,0,yes,no,cellular,23,feb,228,2,182,6,failure,yes
43152,70,management,married,secondary,no,4,no,no,cellular,25,feb,511,5,125,4,failure,no
43172,38,technician,single,secondary,no,0,no,no,unknown,1,mar,10,1,-1,0,unknown,no
43184,51,technician,married,tertiary,no,0,no,no,cellular,2,mar,539,2,-1,0,unknown,yes
43189,60,retired,divorced,tertiary,no,2,no,no,cellular,2,mar,228,4,390,2,other,yes
43202,47,management,married,tertiary,no,0,yes,no,cellular,4,mar,194,2,181,3,failure,no
43229,46,admin,married,secondary,no,0,yes,no,cellular,5,mar,135,1,-1,0,unknown,no
43242,51,admin,married,tertiary,no,0,yes,yes,cellular,8,mar,124,2,-1,0,unknown,yes
43255,33,management,married,tertiary,no,0,yes,no,cellular,9,mar,305,1,326,1,success,yes
43271,37,management,married,tertiary,no,0,no,no,cellular,11,mar,129,4,107,2,failure,no
43288,33,technician,married,secondary,no,1,yes,no,cellular,15,mar,261,4,-1,0,unknown,no
43323,54,services,divorced,secondary,no,0,no,no,cellular,18,mar,362,1,290,3,success,yes
43344,42,unemployed,married,secondary,no,0,yes,yes,cellular,23,mar,158,1,330,12,failure,no
43390,26,management,single,tertiary,no,3,yes,yes,cellular,1,apr,149,1,350,1,success,yes
43391,61,management,married,tertiary,no,0,yes,yes,cellular,1,apr,158,1,115,2,failure,no
43392,50,technician,divorced,secondary,no,0,no,no,cellular,1,apr,280,1,184,3,success,yes
43428,37,admin,married,secondary,no,0,yes,no,cellular,8,apr,208,3,349,2,failure,no
43438,50,technician,married,tertiary,no,0,no,yes,cellular,12,apr,337,1,258,6,failure,no
43458,62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,apr,103,1,182,3,success,yes
43461,62,management,married,tertiary,no,0,no,no,cellular,13,apr,113,3,182,3,failure,no
43480,59,technician,married,secondary,no,1,no,no,cellular,15,apr,159,2,378,3,failure,yes
43491,31,blue-collar,single,secondary,no,4,no,no,cellular,16,apr,148,2,182,3,other,no
43506,38,blue-collar,divorced,secondary,no,0,yes,no,telephone,20,apr,162,1,181,5,success,yes
43544,45,blue-collar,single,secondary,no,0,yes,no,cellular,26,apr,1472,1,192,4,failure,yes
43551,35,technician,married,tertiary,no,0,yes,yes,cellular,26,apr,135,3,363,2,failure,no
43568,69,retired,married,secondary,no,0,no,no,cellular,28,apr,184,2,126,2,other,yes
43579,41,unemployed,married,tertiary,no,0,no,no,cellular,29,apr,882,1,181,3,success,yes
43581,59,management,married,tertiary,no,1,yes,no,cellular,29,apr,210,1,-1,0,unknown,yes
43582,56,technician,married,secondary,no,0,yes,yes,cellular,29,apr,152,1,223,3,other,no
43590,41,self-employed,married,tertiary,no,0,yes,no,telephone,29,apr,395,3,426,1,other,yes
43603,49,admin,married,secondary,no,0,no,no,cellular,30,apr,551,1,-1,0,unknown,yes
43608,48,management,married,tertiary,no,0,yes,no,cellular,4,may,85,1,61,5,failure,no
43609,60,blue-collar,married,primary,no,5,no,no,cellular,4,may,494,1,95,2,success,yes
43652,51,technician,married,tertiary,no,0,no,no,cellular,7,may,662,2,66,2,success,yes
43698,63,retired,divorced,tertiary,no,0,no,no,cellular,13,may,263,1,181,2,success,yes
43718,50,technician,divorced,secondary,no,0,yes,no,cellular,14,may,109,3,92,3,failure,no
43725,24,management,single,tertiary,no,1,no,no,cellular,14,may,396,5,-1,0,unknown,yes
43748,41,admin,married,tertiary,no,1,yes,no,telephone,18,may,327,2,361,3,failure,yes
43759,60,management,married,secondary,no,0,no,no,cellular,20,may,321,4,87,8,failure,no
43768,70,management,married,secondary,no,4,no,no,cellular,21,may,122,1,85,9,failure,no
43781,60,technician,married,secondary,no,0,no,no,cellular,25,may,641,4,-1,0,unknown,yes
43786,28,student,married,secondary,no,0,no,no,unknown,25,may,201,1,-1,0,unknown,no
