,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36667,42,blue-collar,married,1,no,3,yes,no,cellular,12,5,118,1,-1,0,unknown,0
36685,45,blue-collar,married,0,no,0,yes,yes,cellular,12,5,36,3,172,5,failure,0
36687,30,blue-collar,married,1,no,3,yes,yes,cellular,12,5,326,2,-1,0,unknown,0
36719,38,blue-collar,single,1,no,0,yes,no,cellular,12,5,84,3,-1,0,unknown,0
36742,36,entrepreneur,single,0,no,5,no,no,cellular,12,5,396,1,172,3,failure,0
36743,37,blue-collar,married,1,no,6,yes,no,cellular,12,5,136,2,-1,0,unknown,0
36744,32,housemaid,married,1,no,0,yes,no,cellular,12,5,549,1,368,2,failure,0
36746,30,blue-collar,married,1,no,0,yes,no,cellular,12,5,439,1,-1,0,unknown,0
36750,39,management,single,2,no,0,yes,no,cellular,12,5,561,4,369,3,failure,0
36753,42,management,married,2,no,0,no,yes,telephone,12,5,139,3,361,4,failure,0
36758,28,housemaid,single,1,no,1,yes,no,cellular,12,5,395,2,-1,0,unknown,0
36782,35,technician,divorced,1,no,0,yes,no,cellular,12,5,183,6,-1,0,unknown,0
36788,30,blue-collar,single,1,no,0,yes,no,cellular,12,5,271,1,349,4,failure,0
36789,35,services,divorced,1,no,0,yes,yes,cellular,12,5,95,4,357,1,failure,0
36790,40,management,married,1,no,0,yes,no,cellular,12,5,223,4,258,3,failure,0
36796,31,technician,single,1,no,1,yes,no,cellular,12,5,223,1,-1,0,unknown,0
36808,46,blue-collar,married,0,no,0,yes,no,cellular,12,5,278,1,-1,0,unknown,0
36855,46,technician,married,1,no,3,yes,yes,cellular,12,5,614,3,-1,0,unknown,1
36860,39,technician,married,3,no,0,yes,no,cellular,12,5,106,3,-1,0,unknown,0
36865,36,services,single,1,no,0,yes,no,cellular,12,5,398,6,-1,0,unknown,1
36867,32,technician,single,1,no,0,yes,no,cellular,12,5,61,4,-1,0,unknown,0
36938,41,services,married,1,no,0,yes,yes,telephone,12,5,125,4,-1,0,unknown,0
36956,39,admin,married,1,no,0,no,no,telephone,12,5,256,4,-1,0,unknown,0
36968,38,blue-collar,married,1,no,0,yes,no,cellular,13,5,57,5,349,1,other,0
36978,47,housemaid,married,1,no,0,yes,no,telephone,13,5,20,2,-1,0,unknown,0
37008,43,blue-collar,married,1,no,3,yes,no,telephone,13,5,26,1,174,2,failure,0
37038,47,entrepreneur,married,2,no,0,yes,no,cellular,13,5,213,1,-1,0,unknown,0
37047,35,admin,single,1,no,0,yes,no,cellular,13,5,1073,1,-1,0,unknown,1
37059,45,blue-collar,married,0,no,0,yes,no,cellular,13,5,43,3,-1,0,unknown,0
37063,28,blue-collar,single,1,yes,-2,yes,yes,cellular,13,5,172,2,364,5,failure,0
37099,33,management,single,2,no,0,yes,no,cellular,13,5,585,1,-1,0,unknown,1
37118,44,entrepreneur,married,2,no,1,yes,no,cellular,13,5,123,2,-1,0,unknown,0
37125,50,blue-collar,married,0,no,0,yes,no,cellular,13,5,131,1,364,2,failure,0
37126,42,unemployed,married,1,no,0,yes,no,cellular,13,5,74,3,-1,0,unknown,0
37132,42,services,married,1,no,0,yes,no,cellular,13,5,116,4,-1,0,unknown,0
37149,25,management,single,2,no,1,yes,no,cellular,13,5,9,5,-1,0,unknown,0
37154,30,blue-collar,married,0,no,2,yes,yes,cellular,13,5,7,6,-1,0,unknown,0
37162,36,blue-collar,married,0,no,0,yes,yes,telephone,13,5,18,1,-1,0,unknown,0
37170,27,blue-collar,divorced,1,no,0,yes,no,telephone,13,5,363,1,359,3,failure,0
37193,29,management,single,2,no,0,yes,no,cellular,13,5,155,1,351,1,failure,0
37208,34,management,married,2,no,0,yes,no,cellular,13,5,324,2,-1,0,unknown,0
37220,41,blue-collar,married,1,no,0,no,no,cellular,13,5,104,4,-1,0,unknown,0
37232,32,management,single,2,no,3,yes,no,cellular,13,5,568,1,-1,0,unknown,1
37286,30,services,divorced,1,no,0,yes,no,cellular,13,5,172,1,-1,0,unknown,0
37292,37,blue-collar,married,1,no,0,yes,no,cellular,13,5,54,1,300,1,failure,0
37300,35,blue-collar,divorced,1,no,0,yes,no,cellular,13,5,404,2,-1,0,unknown,0
37320,34,blue-collar,married,1,no,0,yes,no,cellular,13,5,68,4,357,3,success,0
37324,45,entrepreneur,divorced,2,no,0,yes,no,cellular,13,5,325,2,-1,0,unknown,0
37329,29,technician,single,1,no,0,yes,yes,cellular,13,5,77,4,-1,0,unknown,0
37332,37,management,single,2,no,0,yes,no,cellular,13,5,109,1,344,1,failure,0
37335,36,management,single,2,no,1,yes,no,cellular,13,5,131,1,-1,0,unknown,0
37342,34,unemployed,married,1,no,0,yes,no,cellular,13,5,172,1,-1,0,unknown,0
37368,26,admin,single,1,no,0,yes,no,cellular,13,5,204,3,-1,0,unknown,0
37390,39,blue-collar,single,0,no,0,yes,yes,cellular,13,5,1975,5,-1,0,unknown,1
37413,38,management,married,2,no,0,yes,no,cellular,13,5,537,5,303,2,failure,0
37435,60,management,divorced,1,no,0,yes,no,telephone,13,5,65,4,350,6,failure,0
37443,35,services,single,1,no,0,yes,no,cellular,13,5,419,2,-1,0,unknown,0
37444,34,blue-collar,married,0,no,3,yes,no,cellular,13,5,369,2,-1,0,unknown,0
37478,38,blue-collar,divorced,0,no,0,yes,no,cellular,13,5,531,2,-1,0,unknown,1
37494,52,management,married,2,no,0,yes,no,telephone,13,5,179,3,257,6,other,0
37498,39,blue-collar,married,1,no,0,yes,no,cellular,13,5,513,3,176,2,failure,0
37512,32,technician,single,2,no,0,yes,yes,cellular,13,5,440,2,-1,0,unknown,1
37540,28,blue-collar,single,1,no,5,yes,no,cellular,14,5,178,2,360,3,failure,0
37615,33,management,married,2,no,0,yes,yes,cellular,14,5,83,2,-1,0,unknown,0
37645,28,services,married,0,no,3,yes,no,cellular,14,5,9,1,-1,0,unknown,0
37660,23,blue-collar,married,1,no,0,yes,no,cellular,14,5,223,1,-1,0,unknown,0
37718,30,technician,married,1,no,0,yes,no,cellular,14,5,47,3,-1,0,unknown,0
37722,28,admin,single,1,no,3,no,no,cellular,14,5,138,2,-1,0,unknown,0
37758,31,management,married,2,no,0,yes,no,cellular,14,5,215,1,-1,0,unknown,0
37795,42,self-employed,married,1,no,2,yes,no,cellular,14,5,51,5,-1,0,unknown,0
37806,34,admin,married,0,no,0,yes,yes,cellular,14,5,1020,1,-1,0,unknown,1
37820,36,blue-collar,divorced,0,no,0,no,no,cellular,14,5,543,2,-1,0,unknown,0
37842,35,technician,married,2,no,4,yes,no,cellular,14,5,88,1,-1,0,unknown,0
37847,36,technician,single,2,no,0,yes,no,cellular,14,5,155,2,303,3,other,0
37902,31,management,single,2,no,0,yes,yes,cellular,14,5,117,3,352,3,failure,0
37991,43,blue-collar,married,0,no,1,yes,yes,cellular,14,5,649,2,-1,0,unknown,0
38027,43,services,single,1,no,0,yes,no,cellular,14,5,88,4,-1,0,unknown,0
38036,28,technician,single,1,no,3,yes,no,cellular,14,5,190,2,-1,0,unknown,0
38058,57,blue-collar,married,1,no,0,yes,no,cellular,14,5,125,5,-1,0,unknown,0
38103,34,services,single,1,no,2,yes,no,cellular,15,5,153,2,-1,0,unknown,1
38145,31,entrepreneur,single,1,no,0,yes,no,cellular,15,5,56,1,176,1,failure,0
38147,34,admin,married,1,no,0,yes,no,cellular,15,5,78,2,-1,0,unknown,0
38162,51,management,married,2,no,0,yes,no,cellular,15,5,60,1,343,7,failure,0
38200,30,blue-collar,married,0,no,0,yes,no,cellular,15,5,432,1,-1,0,unknown,0
38213,28,blue-collar,married,1,no,4,yes,no,cellular,15,5,310,1,-1,0,unknown,0
38226,38,admin,single,3,no,0,yes,no,cellular,15,5,64,2,-1,0,unknown,0
38235,43,services,married,1,no,-1,yes,no,cellular,15,5,51,1,311,2,failure,0
38320,24,student,single,1,no,2,no,no,cellular,15,5,48,1,-1,0,unknown,0
38341,24,blue-collar,single,1,no,3,yes,no,cellular,15,5,311,1,-1,0,unknown,0
38459,28,blue-collar,married,1,no,0,yes,no,cellular,15,5,6,4,-1,0,unknown,0
38469,33,blue-collar,married,1,no,1,yes,no,cellular,15,5,67,4,178,3,failure,0
38507,31,admin,single,1,no,-1,yes,no,cellular,15,5,99,1,352,1,failure,0
38513,30,blue-collar,married,1,no,3,no,no,cellular,15,5,42,2,297,1,failure,0
38532,34,blue-collar,divorced,0,no,0,yes,no,cellular,15,5,206,5,-1,0,unknown,0
38567,44,services,divorced,1,no,-2,yes,no,cellular,15,5,152,5,-1,0,unknown,0
38594,40,blue-collar,married,1,no,5,yes,no,cellular,15,5,364,2,-1,0,unknown,0
38601,40,blue-collar,divorced,1,no,0,yes,no,cellular,15,5,21,2,-1,0,unknown,0
38628,36,services,single,1,no,0,yes,no,cellular,15,5,1002,4,-1,0,unknown,1
38653,33,admin,single,1,no,5,yes,no,cellular,15,5,934,2,368,2,failure,1
38738,26,services,married,1,no,0,yes,no,cellular,18,5,130,4,-1,0,unknown,0
38764,29,technician,single,1,no,-2,yes,yes,cellular,18,5,9,5,-1,0,unknown,0
38786,27,admin,married,1,no,0,yes,yes,cellular,18,5,157,5,-1,0,unknown,0
38803,30,services,single,1,no,0,yes,no,cellular,18,5,131,6,363,9,failure,0
38826,27,admin,single,1,no,0,yes,no,cellular,18,5,552,5,-1,0,unknown,0
38920,27,blue-collar,single,0,no,5,yes,no,cellular,18,5,182,1,-1,0,unknown,0
38987,35,self-employed,single,2,no,0,yes,yes,cellular,18,5,185,1,-1,0,unknown,0
39050,55,retired,divorced,2,no,0,no,no,cellular,18,5,616,1,370,1,success,1
39113,26,blue-collar,single,1,no,0,yes,no,cellular,18,5,82,4,-1,0,unknown,0
39251,34,blue-collar,married,0,no,-1,yes,no,cellular,18,5,1057,6,355,1,other,1
39281,39,technician,married,1,no,6,yes,no,cellular,18,5,122,3,357,4,failure,0
39290,32,admin,divorced,1,yes,5,yes,yes,cellular,18,5,82,3,363,2,other,0
39291,35,services,married,1,no,0,yes,no,cellular,18,5,146,2,-1,0,unknown,0
39358,28,admin,single,1,no,0,yes,yes,cellular,18,5,390,5,-1,0,unknown,1
39393,51,management,married,2,no,0,yes,no,cellular,22,5,168,1,-1,0,unknown,0
39397,59,management,divorced,2,yes,0,no,no,cellular,22,5,239,1,-1,0,unknown,0
39400,39,management,single,2,no,0,yes,no,cellular,22,5,271,1,93,3,success,1
39402,59,services,single,1,no,0,no,no,cellular,22,5,320,1,-1,0,unknown,0
39413,35,management,married,2,no,0,no,no,cellular,22,5,98,1,-1,0,unknown,0
39431,40,admin,married,2,no,1,yes,no,telephone,22,5,249,3,-1,0,unknown,0
39447,47,technician,married,1,no,0,yes,no,cellular,25,5,234,1,-1,0,unknown,0
39475,28,technician,single,2,no,0,yes,no,cellular,25,5,269,1,40,2,failure,1
39481,37,admin,married,1,no,0,yes,no,cellular,25,5,200,1,-1,0,unknown,0
39485,37,entrepreneur,married,0,no,0,no,no,cellular,25,5,163,1,-1,0,unknown,0
39499,46,unknown,married,0,no,0,no,no,telephone,25,5,87,2,-1,0,unknown,0
39520,29,technician,single,1,no,6,no,no,cellular,25,5,315,1,-1,0,unknown,1
39578,60,retired,divorced,2,no,4,yes,no,cellular,26,5,400,3,358,2,failure,0
39611,34,management,single,2,no,0,no,no,cellular,26,5,93,1,-1,0,unknown,0
39612,49,technician,single,1,no,0,yes,no,cellular,26,5,223,1,-1,0,unknown,0
39613,34,housemaid,married,2,no,0,no,no,cellular,26,5,141,1,188,1,failure,0
39614,46,management,married,2,no,0,no,no,cellular,26,5,401,1,-1,0,unknown,0
39620,34,management,single,2,no,0,yes,yes,cellular,26,5,197,2,98,1,other,0
39622,34,technician,married,2,no,0,no,no,cellular,26,5,58,1,-1,0,unknown,0
39635,28,admin,married,1,no,0,yes,yes,cellular,26,5,89,1,-1,0,unknown,0
39638,25,student,single,3,no,3,no,no,cellular,26,5,170,1,-1,0,unknown,1
39675,24,admin,single,2,no,0,yes,no,cellular,27,5,122,2,-1,0,unknown,1
39687,32,unemployed,single,1,no,0,no,no,cellular,27,5,123,2,-1,0,unknown,0
39691,45,management,single,2,no,0,no,no,cellular,27,5,114,1,-1,0,unknown,0
39695,26,student,single,1,no,0,no,no,cellular,27,5,107,2,-1,0,unknown,0
39708,28,management,single,2,no,0,no,no,telephone,27,5,198,2,-1,0,unknown,0
39738,30,admin,married,1,no,0,no,no,cellular,28,5,93,3,-1,0,unknown,0
39750,57,retired,married,2,no,0,no,no,cellular,28,5,141,3,-1,0,unknown,0
39757,38,technician,single,2,no,0,yes,no,cellular,1,6,71,1,-1,0,unknown,0
39765,43,management,married,2,no,0,no,no,cellular,1,6,346,1,-1,0,unknown,0
39786,49,admin,married,1,no,0,no,no,cellular,1,6,1460,1,-1,0,unknown,1
39794,55,technician,married,1,no,0,yes,yes,cellular,1,6,106,1,91,1,success,0
39795,52,technician,married,1,no,0,yes,no,cellular,1,6,144,1,83,1,failure,0
39804,46,management,married,2,no,0,yes,no,cellular,1,6,87,2,-1,0,unknown,0
39811,54,services,divorced,1,no,0,no,no,cellular,1,6,174,1,81,2,success,1
39814,42,management,divorced,2,no,0,no,no,cellular,1,6,450,1,196,1,failure,0
39831,27,services,single,1,no,0,no,no,cellular,1,6,181,1,-1,0,unknown,0
39834,50,technician,divorced,1,no,0,no,no,cellular,1,6,113,2,-1,0,unknown,0
39842,32,technician,married,2,no,0,yes,no,cellular,2,6,149,1,-1,0,unknown,0
39851,37,admin,married,1,no,0,yes,no,cellular,2,6,107,1,-1,0,unknown,1
39864,40,services,married,1,no,0,yes,no,cellular,2,6,297,1,28,3,failure,0
39928,33,technician,divorced,2,no,0,yes,no,cellular,2,6,72,1,-1,0,unknown,0
39933,52,management,married,2,no,0,no,no,cellular,2,6,77,3,-1,0,unknown,0
39944,34,admin,single,1,no,0,yes,no,cellular,2,6,189,2,-1,0,unknown,0
39950,56,retired,married,1,no,0,no,no,cellular,2,6,71,3,-1,0,unknown,0
39952,52,technician,married,1,no,0,no,no,cellular,2,6,541,3,-1,0,unknown,1
39967,38,housemaid,single,2,no,0,no,no,cellular,3,6,137,3,-1,0,unknown,0
39975,29,blue-collar,married,0,no,5,no,no,cellular,3,6,321,1,-1,0,unknown,1
40024,27,admin,single,1,no,1,no,no,cellular,3,6,42,1,-1,0,unknown,0
40032,58,housemaid,married,0,no,0,no,no,cellular,3,6,334,3,79,3,other,0
40070,41,services,married,1,no,0,yes,yes,cellular,4,6,352,2,122,2,failure,1
40078,30,management,single,2,no,4,yes,no,cellular,4,6,105,1,-1,0,unknown,0
40086,31,unemployed,married,1,no,6,no,no,cellular,4,6,121,4,-1,0,unknown,1
40120,54,management,single,2,no,0,no,no,telephone,5,6,133,4,-1,0,unknown,0
40134,33,management,single,2,no,0,no,no,telephone,5,6,109,1,-1,0,unknown,0
40144,59,retired,married,0,no,0,no,no,cellular,5,6,493,2,-1,0,unknown,1
40152,30,technician,single,2,no,0,yes,no,cellular,5,6,159,2,-1,0,unknown,1
40156,59,housemaid,married,1,no,0,no,no,telephone,5,6,153,1,-1,0,unknown,0
40196,37,unknown,single,2,no,0,no,no,cellular,8,6,257,2,97,1,success,1
40223,37,services,married,1,no,3,yes,no,cellular,12,6,105,4,318,6,failure,0
40236,49,technician,divorced,2,no,0,yes,no,cellular,12,6,177,3,-1,0,unknown,0
40241,22,student,single,3,no,1,no,no,telephone,15,6,263,4,-1,0,unknown,0
40263,26,student,single,2,no,0,no,no,cellular,15,6,41,2,-1,0,unknown,0
40287,28,admin,single,1,no,2,no,no,cellular,15,6,60,1,-1,0,unknown,0
40292,46,management,married,2,no,0,no,no,cellular,15,6,83,4,-1,0,unknown,0
40313,30,management,single,2,no,2,no,no,cellular,16,6,102,1,85,1,failure,0
40319,48,management,married,2,no,2,no,no,cellular,16,6,79,2,-1,0,unknown,0
40365,43,blue-collar,married,0,no,0,no,no,cellular,22,6,570,3,-1,0,unknown,0
40375,68,retired,married,1,no,0,no,no,cellular,22,6,586,1,-1,0,unknown,1
40377,48,admin,divorced,1,no,0,yes,yes,cellular,23,6,248,1,89,1,failure,0
40385,52,admin,divorced,2,no,0,yes,yes,cellular,30,6,122,1,64,1,failure,0
40403,26,services,single,2,no,0,no,yes,telephone,1,7,261,4,-1,0,unknown,1
40436,58,housemaid,divorced,1,no,0,no,no,cellular,2,7,478,2,-1,0,unknown,1
40448,34,management,married,2,no,0,no,no,cellular,3,7,122,1,72,1,failure,0
40457,41,entrepreneur,married,0,no,0,no,no,cellular,3,7,438,2,389,1,other,1
40461,35,services,single,2,no,0,no,no,cellular,3,7,704,1,-1,0,unknown,1
40503,32,management,single,2,no,0,no,no,cellular,7,7,98,1,159,1,other,0
40505,36,management,single,2,no,4,yes,no,cellular,7,7,529,1,61,3,success,0
40523,38,student,married,3,no,0,no,no,cellular,8,7,341,1,385,1,failure,1
40534,55,services,married,1,no,0,no,no,cellular,8,7,106,1,-1,0,unknown,0
40536,43,technician,married,1,no,0,no,no,cellular,8,7,74,1,-1,0,unknown,0
40550,48,admin,single,1,no,0,yes,yes,cellular,8,7,72,1,-1,0,unknown,0
40575,31,unknown,married,1,no,3,no,no,cellular,20,7,91,2,-1,0,unknown,0
40585,55,technician,married,1,no,0,no,no,cellular,27,7,506,2,-1,0,unknown,0
40593,49,technician,married,2,no,0,no,yes,cellular,28,7,67,5,252,1,failure,0
40601,62,retired,married,1,no,3,no,no,cellular,4,8,151,1,-1,0,unknown,0
40641,66,retired,married,2,no,0,no,no,cellular,5,8,177,1,-1,0,unknown,0
40654,37,management,divorced,2,no,0,yes,no,cellular,6,8,99,5,-1,0,unknown,0
40668,57,services,single,1,no,0,no,no,cellular,6,8,355,1,-1,0,unknown,1
40670,40,management,married,2,no,0,no,no,cellular,6,8,131,2,98,6,success,1
40672,53,admin,divorced,1,no,0,yes,yes,cellular,6,8,1452,1,98,2,failure,1
40673,44,admin,married,1,no,0,yes,no,cellular,6,8,142,1,260,1,other,0
40681,66,retired,married,2,no,3,no,no,cellular,6,8,550,1,-1,0,unknown,1
40691,59,housemaid,married,1,no,0,no,no,telephone,7,8,107,2,63,1,failure,0
40718,34,management,married,2,no,0,yes,no,cellular,7,8,262,1,99,2,success,1
40720,26,management,single,2,no,0,no,no,cellular,7,8,125,1,-1,0,unknown,0
40734,23,student,single,1,no,0,no,no,cellular,7,8,217,1,99,7,success,1
40739,47,housemaid,married,0,no,0,no,no,cellular,10,8,1225,2,-1,0,unknown,0
40746,46,admin,married,1,no,0,no,yes,cellular,10,8,225,1,-1,0,unknown,0
40748,65,unemployed,married,2,no,0,no,no,cellular,10,8,465,1,-1,0,unknown,0
40771,50,management,married,2,no,0,no,no,cellular,10,8,232,3,130,3,other,0
40772,32,technician,divorced,1,no,0,yes,no,cellular,10,8,540,2,-1,0,unknown,0
40778,26,student,single,2,no,2,no,no,cellular,10,8,121,1,102,2,failure,0
40780,44,management,divorced,2,no,0,no,no,cellular,10,8,71,1,-1,0,unknown,0
40781,23,student,single,2,no,0,no,no,cellular,10,8,213,1,-1,0,unknown,1
40848,40,blue-collar,divorced,1,no,0,no,no,cellular,12,8,266,2,-1,0,unknown,0
40852,66,entrepreneur,married,0,no,0,no,no,telephone,12,8,701,1,-1,0,unknown,0
40867,28,technician,single,2,no,0,yes,no,cellular,12,8,150,1,79,3,success,0
40886,61,management,single,2,no,2,no,no,cellular,12,8,131,1,114,3,failure,1
40919,46,technician,married,1,no,0,no,no,cellular,12,8,107,1,104,3,success,0
40949,38,blue-collar,single,1,no,0,no,no,cellular,13,8,255,2,105,1,failure,0
40950,47,services,married,1,no,4,no,no,cellular,13,8,73,2,105,6,success,0
40955,58,blue-collar,married,0,no,0,no,no,telephone,13,8,181,1,-1,0,unknown,0
40960,32,admin,single,1,no,5,yes,yes,cellular,13,8,200,1,127,1,failure,0
40973,67,technician,married,1,no,0,no,no,cellular,13,8,1152,2,188,1,success,0
40991,24,student,single,1,no,0,no,no,cellular,13,8,74,2,-1,0,unknown,0
41011,45,technician,married,1,no,0,no,no,telephone,13,8,99,1,-1,0,unknown,0
41018,50,housemaid,divorced,1,no,0,no,no,telephone,13,8,43,1,105,2,failure,0
41032,49,management,married,2,no,1,no,no,telephone,13,8,640,2,101,4,success,1
41091,54,technician,married,1,no,0,no,no,telephone,14,8,159,2,106,6,success,0
41097,55,entrepreneur,married,2,no,0,no,no,cellular,17,8,116,1,-1,0,unknown,0
41109,26,student,single,1,no,0,no,no,cellular,17,8,237,1,82,2,failure,0
41139,55,technician,divorced,2,no,0,no,no,cellular,18,8,237,1,-1,0,unknown,1
41143,34,housemaid,married,2,no,0,no,no,cellular,18,8,148,1,84,2,failure,1
41148,34,management,single,2,no,5,no,no,cellular,18,8,370,2,-1,0,unknown,1
41152,60,management,married,1,no,0,no,no,telephone,18,8,280,3,-1,0,unknown,0
41158,58,retired,married,2,no,0,no,no,cellular,19,8,207,4,-1,0,unknown,0
41167,51,management,married,2,no,0,yes,yes,cellular,19,8,263,1,84,1,other,0
41168,59,retired,divorced,1,no,1,no,no,cellular,19,8,335,1,-1,0,unknown,1
41188,63,retired,married,0,no,0,no,no,cellular,20,8,110,2,-1,0,unknown,0
41193,62,self-employed,divorced,1,no,0,yes,no,cellular,20,8,158,1,-1,0,unknown,1
41200,33,admin,single,1,no,0,no,no,cellular,20,8,201,2,204,2,other,0
41216,47,management,married,2,no,0,no,yes,cellular,21,8,374,1,-1,0,unknown,1
41225,53,technician,married,2,no,0,yes,no,cellular,21,8,53,1,-1,0,unknown,0
41252,18,student,single,1,no,5,no,no,cellular,24,8,143,2,-1,0,unknown,0
41259,40,management,single,2,no,0,yes,no,cellular,25,8,79,2,95,4,success,0
41273,18,student,single,3,no,3,no,no,cellular,25,8,130,2,-1,0,unknown,1
41276,69,retired,married,1,no,0,no,no,cellular,25,8,412,2,-1,0,unknown,1
41325,65,retired,divorced,2,no,0,no,no,cellular,28,8,248,1,-1,0,unknown,0
41343,38,technician,single,2,no,0,no,no,cellular,28,8,247,2,-1,0,unknown,0
41347,34,blue-collar,married,1,no,0,yes,no,cellular,31,8,79,5,110,7,failure,0
41378,35,management,married,2,no,4,no,no,cellular,1,9,157,2,-1,0,unknown,0
41402,19,student,single,1,no,4,no,no,cellular,3,9,114,1,-1,0,unknown,0
41408,37,admin,single,1,no,0,yes,yes,cellular,3,9,144,2,463,6,failure,0
41418,62,management,married,2,no,0,no,no,cellular,3,9,299,1,-1,0,unknown,1
41419,55,management,married,2,no,0,yes,yes,cellular,3,9,187,2,-1,0,unknown,0
41422,30,admin,single,1,no,0,no,no,cellular,4,9,316,3,-1,0,unknown,1
41424,47,management,married,2,no,0,yes,no,cellular,4,9,65,3,-1,0,unknown,0
41460,42,management,single,2,no,0,no,no,cellular,7,9,99,1,-1,0,unknown,0
41463,24,admin,single,2,no,0,yes,no,cellular,7,9,89,1,103,2,success,0
41465,52,technician,married,1,no,0,yes,no,cellular,7,9,211,1,294,1,failure,1
41484,70,retired,divorced,1,no,0,no,no,cellular,8,9,206,1,-1,0,unknown,1
41496,31,management,single,2,no,0,yes,no,cellular,8,9,76,1,-1,0,unknown,0
41504,57,admin,divorced,1,no,0,no,no,cellular,9,9,121,2,-1,0,unknown,0
41511,60,retired,married,1,no,0,no,no,cellular,9,9,408,1,-1,0,unknown,1
41526,70,retired,single,0,no,0,no,no,telephone,9,9,145,1,-1,0,unknown,0
41535,38,management,married,2,no,1,no,no,cellular,10,9,342,2,-1,0,unknown,0
41542,38,unknown,single,2,no,0,no,no,cellular,11,9,260,3,95,3,success,1
41556,32,management,single,2,no,2,yes,no,cellular,11,9,100,2,-1,0,unknown,1
41563,37,management,married,2,no,0,no,no,cellular,14,9,155,1,-1,0,unknown,0
41565,28,management,married,1,no,3,yes,no,cellular,14,9,112,2,24,2,other,0
41584,48,management,married,2,no,2,no,no,cellular,15,9,103,1,91,2,failure,0
41628,43,self-employed,married,1,no,0,no,no,cellular,25,9,399,2,-1,0,unknown,0
41632,61,unemployed,married,0,no,1,no,no,cellular,25,9,85,1,-1,0,unknown,0
41639,28,student,single,2,no,0,no,no,cellular,28,9,294,2,105,7,other,1
41644,50,technician,divorced,1,no,0,no,no,cellular,29,9,159,1,120,2,failure,1
41646,25,student,single,2,no,5,no,no,cellular,29,9,138,1,-1,0,unknown,0
41650,57,management,married,3,no,0,no,no,cellular,30,9,585,1,-1,0,unknown,0
41692,34,technician,married,2,no,0,no,no,cellular,6,10,89,1,133,1,failure,0
