,age,education,balance,day,month,campaign,pdays,previous,y,job_admin,PCA1,PCA2,PCA3
2278,,,,,,,,,,,0.24867977227208793,0.5067767397185026,0.3481732925753469
2279,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2280,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464
2281,,,,,,,,,,,0.2507312494018026,0.5129379721987041,0.3396505788398998
2282,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2283,,,,,,,,,,,0.2507312494018026,0.5129379721987041,0.3396505788398998
2284,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2285,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2286,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2287,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2288,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2289,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2290,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2292,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2293,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2294,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2295,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2296,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2297,,,,,,,,,,,0.25551180947031205,0.47843334330867926,0.2994904969152503
2298,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2299,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2300,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2301,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2302,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2303,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464
2304,,,,,,,,,,,0.24867977227208793,0.5067767397185026,0.3481732925753469
2305,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2306,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2307,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2308,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2309,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2310,,,,,,,,,,,0.6154413338156518,-0.8482162199377747,0.07302228114468323
2311,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2312,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111
2313,,,,,,,,,,,0.25186874203760995,0.4607612665655202,0.2333197386956044
2314,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2315,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2316,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2317,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2318,,,,,,,,,,,0.5228966263763508,-0.45859251399964657,0.07204165165367282
2319,,,,,,,,,,,0.11938953547672729,0.5017536853228033,0.23741971712438492
2320,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2321,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2322,,,,,,,,,,,0.2507312494018026,0.5129379721987041,0.3396505788398998
2323,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2324,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2325,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2326,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2327,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2328,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2329,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2330,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2331,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2332,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2333,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2334,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2335,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2336,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2337,,,,,,,,,,,0.25551180947031205,0.47843334330867926,0.2994904969152503
2338,,,,,,,,,,,0.2507312494018026,0.5129379721987041,0.3396505788398998
2339,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2340,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2341,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2342,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2343,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2344,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2345,,,,,,,,,,,0.25186874203760995,0.4607612665655202,0.2333197386956044
2346,,,,,,,,,,,0.2519289765730711,0.45966962803162414,0.22548230229232336
2348,,,,,,,,,,,0.6275413416807206,-0.8305566308212646,0.18627151475328618
2349,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2350,,,,,,,,,,,0.2604266582688908,0.6756470947436723,-1.0625807014968507
2351,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2352,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2353,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2354,,,,,,,,,,,0.25551180947031205,0.47843334330867926,0.2994904969152503
2355,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2356,,,,,,,,,,,0.24867977227208793,0.5067767397185026,0.3481732925753469
2357,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2358,,,,,,,,,,,0.25507100221869045,0.4797947193280431,0.33361060070475357
2359,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2360,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2361,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2362,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2363,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2364,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2366,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2367,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464
2368,,,,,,,,,,,0.25551180947031205,0.47843334330867926,0.2994904969152503
2369,,,,,,,,,,,-0.12339192236885077,-0.9805443862036817,0.15062980905573864
2370,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2371,,,,,,,,,,,0.2519289765730711,0.45966962803162414,0.22548230229232336
2373,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2374,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2375,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2376,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2377,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2378,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2379,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2380,,,,,,,,,,,0.6154413338156518,-0.8482162199377747,0.07302228114468323
2381,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111
2382,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2383,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2384,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2385,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2386,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2387,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2389,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2390,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2391,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2392,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2393,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2394,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2395,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464
2396,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2397,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2398,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2399,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2401,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2402,,,,,,,,,,,0.49592135063594645,-0.24434568336949447,-1.2570107554766419
2403,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2404,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2405,,,,,,,,,,,-0.6194437207077754,0.3694255190568966,0.31502724503544033
2406,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2407,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2408,,,,,,,,,,,-0.12339192236885077,-0.9805443862036817,0.15062980905573864
2409,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2410,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2411,,,,,,,,,,,-0.45822206140211774,0.30479081484632176,0.24254078094641274
2412,,,,,,,,,,,0.6154413338156518,-0.8482162199377747,0.07302228114468323
2413,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2414,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111
2415,,,,,,,,,,,0.25401565192085795,0.5038609092839563,0.29798689054627203
2416,,,,,,,,,,,-0.48690427961143157,0.3273414617657172,0.30308983020337876
2417,,,,,,,,,,,-0.48690427961143157,0.3273414617657172,0.30308983020337876
2418,,,,,,,,,,,-0.48690427961143157,0.3273414617657172,0.30308983020337876
2419,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685
2420,,,,,,,,,,,-0.20238849947723872,0.4621805396433246,0.28208920867795717
2421,,,,,,,,,,,-0.2514095872443758,-0.5926513163474495,0.10865977622358758
2422,,,,,,,,,,,-0.49160834349055493,0.3472514600167578,0.27405596585922076
2423,,,,,,,,,,,-1.0639468114672848,0.15574171918041502,0.2797032571258866
2424,,,,,,,,,,,-0.4869645141468928,0.32843310029961326,0.3109272666066598
2425,,,,,,,,,,,-0.49160834349055493,0.3472514600167578,0.27405596585922076
2426,,,,,,,,,,,-0.48690427961143157,0.3273414617657172,0.30308983020337876
2427,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685
2428,,,,,,,,,,,-0.4948927460096103,0.3563285229315055,0.31571965415284853
2429,,,,,,,,,,,-0.12809598624797414,-0.9606343879526411,0.12159594471158064
2430,,,,,,,,,,,-0.45822206140211774,0.30479081484632176,0.24254078094641274
2431,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2432,,,,,,,,,,,0.2604266582688908,0.6756470947436723,-1.0625807014968507
2433,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2435,,,,,,,,,,,0.2604266582688908,0.6756470947436723,-1.0625807014968507
2436,,,,,,,,,,,0.5364447567072639,0.5945087059092313,0.20448168076690165
2437,,,,,,,,,,,0.2507312494018026,0.5129379721987041,0.3396505788398998
2438,,,,,,,,,,,0.5719177141434879,0.5962393419911275,0.2454710841080423
2439,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2440,,,,,,,,,,,0.2557225943897674,0.6955570929947129,-1.0916145658410086
2441,,,,,,,,,,,0.2891088764782046,0.6530964478242769,-1.1231297507538167
2442,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464
2443,,,,,,,,,,,0.5228966263763508,-0.45859251399964657,0.07204165165367282
2445,,,,,,,,,,,0.12788721717254692,0.7177311520348516,-1.050643286664789
2446,,,,,,,,,,,0.2557225943897674,0.6955570929947129,-1.0916145658410086
2447,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2448,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2449,,,,,,,,,,,0.4895103442879136,-0.4161318688292106,0.10355683656648085
2450,,,,,,,,,,,-0.6194437207077754,0.3694255190568966,0.31502724503544033
2451,,,,,,,,,,,-0.4851973371425221,0.5190376454764739,-1.0865116261839018
2452,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2454,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2455,,,,,,,,,,,0.6509142912518758,-0.8464855838558786,0.11401168448582388
2456,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2457,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2458,,,,,,,,,,,0.9354300713860687,-0.7116465059782713,0.09301106296040229
2459,,,,,,,,,,,0.6239390155114715,-0.6322387532257265,-1.2150407226444906
2460,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2461,,,,,,,,,,,0.5432354959341741,0.618789988910523,0.30602013336500833
2462,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2463,,,,,,,,,,,0.5449424384030835,0.8104861726212796,-1.0835813230222722
2464,,,,,,,,,,,0.25401565192085795,0.5038609092839563,0.29798689054627203
2465,,,,,,,,,,,0.6239390155114715,-0.6322387532257265,-1.2150407226444906
2466,,,,,,,,,,,0.25401565192085795,0.5038609092839563,0.29798689054627203
2467,,,,,,,,,,,0.5228966263763508,-0.45859251399964657,0.07204165165367282
2468,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2469,,,,,,,,,,,0.6275413416807206,-0.8305566308212646,0.18627151475328618
2470,,,,,,,,,,,0.2604266582688908,0.6756470947436723,-1.0625807014968507
2471,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464
2472,,,,,,,,,,,0.25551180947031205,0.47843334330867926,0.2994904969152503
2473,,,,,,,,,,,0.6239390155114715,-0.6322387532257265,-1.2150407226444906
2475,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111
2476,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2477,,,,,,,,,,,0.3369150038464741,0.6252054509965979,0.32620172383388124
2478,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2479,,,,,,,,,,,0.622232073042562,-0.8239349369364831,0.1745607337427899
2480,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2481,,,,,,,,,,,0.5485447645723327,0.6121682950257414,0.3177309143755046
2482,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111
2483,,,,,,,,,,,0.6636154449010918,-0.3612882565667365,0.09704538679341845
2484,,,,,,,,,,,0.5432354959341741,0.618789988910523,0.30602013336500833
2485,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2486,,,,,,,,,,,0.25186874203760995,0.4607612665655202,0.2333197386956044
2487,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2490,,,,,,,,,,,0.5719177141434879,0.5962393419911275,0.2454710841080423
2491,,,,,,,,,,,0.5736246566123974,0.7879355257018842,-1.1441303722792382
2492,,,,,,,,,,,0.5369539720049048,0.839473233787068,-1.0709514990728026
2493,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2494,,,,,,,,,,,0.46939421040735674,0.5842130322393145,0.3221017454051007
2495,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2496,,,,,,,,,,,0.41069605483783034,0.6608740462017023,0.31795754819707
2497,,,,,,,,,,,0.2604266582688908,0.6756470947436723,-1.0625807014968507
2498,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2499,,,,,,,,,,,0.6275413416807206,-0.8305566308212646,0.18627151475328618
2500,,,,,,,,,,,-0.2474873322592811,0.4039612975188247,0.22978433505780238
2501,,,,,,,,,,,-0.2514095872443758,-0.5926513163474495,0.10865977622358758
2502,,,,,,,,,,,0.5246035688452603,-0.2668963302888899,-1.317559804733608
2503,,,,,,,,,,,0.28740193400929515,0.4614002641135203,0.266471705633464
2504,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2505,,,,,,,,,,,0.41069605483783034,0.6608740462017023,0.31795754819707
2506,,,,,,,,,,,0.25551180947031205,0.47843334330867926,0.2994904969152503
2507,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2508,,,,,,,,,,,0.5432354959341741,0.618789988910523,0.30602013336500833
2509,,,,,,,,,,,0.26036642373342955,0.6767387332775684,-1.0547432650935697
2510,,,,,,,,,,,0.49592135063594645,-0.24434568336949447,-1.2570107554766419
2511,,,,,,,,,,,0.2586594812645201,0.4850425495668118,0.3348581912937111
2512,,,,,,,,,,,0.2604266582688908,0.6756470947436723,-1.0625807014968507
2514,,,,,,,,,,,0.2604266582688908,0.6756470947436723,-1.0625807014968507
2515,,,,,,,,,,,0.49415417363157577,-0.434950228546355,0.1404281373139199
2516,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2517,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2518,,,,,,,,,,,0.6509142912518758,-0.8464855838558786,0.11401168448582388
2519,,,,,,,,,,,0.24722491269394775,0.4795796262826647,0.19644843794816536
2520,,,,,,,,,,,0.6107372699365284,-0.8283062216867342,0.04398841680052523
2521,,,,,,,,,,,0.2557225943897674,0.6955570929947129,-1.0916145658410086
2522,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2523,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2525,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2526,,,,,,,,,,,0.25401565192085795,0.5038609092839563,0.29798689054627203
2527,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2528,,,,,,,,,,,0.9084547956456643,-0.49739967534811913,-1.2360413441699123
2529,,,,,,,,,,,0.2557225943897674,0.6955570929947129,-1.0916145658410086
2530,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2531,,,,,,,,,,,0.9067478531767549,-0.6890958590588758,0.15356011221736832
2532,,,,,,,,,,,0.6221718385071008,-0.8228432984025871,0.18239817014607096
2533,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2535,,,,,,,,,,,-0.8134474415949823,-0.608163630272565,-1.3052472961801587
2538,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2539,,,,,,,,,,,0.2604266582688908,0.6756470947436723,-1.0625807014968507
2540,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2541,,,,,,,,,,,0.6121921295146686,-0.8011091082508963,0.19571327142770678
2542,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2543,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2544,,,,,,,,,,,0.8074124065105437,-0.3237534361220392,0.05104103012825112
2545,,,,,,,,,,,-0.49160834349055493,0.3472514600167578,0.27405596585922076
2546,,,,,,,,,,,0.6190241667128927,-0.8294525046607196,0.1470304757676103
2547,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2548,,,,,,,,,,,0.4895103442879136,-0.4161318688292106,0.10355683656648085
2549,,,,,,,,,,,0.25723824521122973,0.45304793414684263,0.23719308330281963
2550,,,,,,,,,,,0.26402898443813994,0.47732921714813425,0.3387315359009263
2551,,,,,,,,,,,0.494214408167037,-0.4360418670802511,0.13259070091063885
2552,,,,,,,,,,,0.6190241667128927,-0.8294525046607196,0.1470304757676103
2553,,,,,,,,,,,0.6526212337207853,-0.654789400145122,-1.2755897719014566
2554,,,,,,,,,,,0.2557225943897674,0.6955570929947129,-1.0916145658410086
2555,,,,,,,,,,,0.1261802747036375,0.5260349683240949,0.3389581697224916
2556,,,,,,,,,,,0.4995236768051956,-0.4426635609650327,0.14430148192113512
2557,,,,,,,,,,,0.2536359190419806,0.6513658117423807,-1.1641191540949574
2558,,,,,,,,,,,0.25551180947031205,0.47843334330867926,0.2994904969152503
2559,,,,,,,,,,,0.24722491269394775,0.4795796262826647,0.19644843794816536
2560,,,,,,,,,,,0.25401565192085795,0.5038609092839563,0.29798689054627203
2561,,,,,,,,,,,0.2587197157999813,0.48395091103291576,0.32702075489043003
2562,,,,,,,,,,,-0.2514095872443758,-0.5926513163474495,0.10865977622358758
